inga,espanol
23 Iaia Jesucristo tukui kamkunata sumaglla kawapuachu. Chasa  kachu.,23 La gracia de nuestro Señor Jesucristo sea con vuestro espíritu.
KOLOSAS PUIBLUPI  CRISTOWA  TUKUSKAKUNATA  SAN PABLO KARTA  KACHASKAMANDA,COLOSENSES
<CAP>,Capítulo 1
1 Taita Dius munaska manda Jesucristo kacha muwaska mi nuka kani  Alli Willaita willaspa puringapa. Waugki Timoteowa kaspa,1 Pablo apóstol de Cristo Jesús por la voluntad de Dios y el hermano Timoteo;
2 kamkuna Cristowa suma iuiarispa Taita Diuspalla kaspa taita i mamakunata  Kolosas puiblupi kaugsagkunatami kai karta kachaikichita. Nukanchipa  Taita Dius kamkunata kuiaspa suma iuiaiwa kawapuachu.  Cristowa tukuskakunamanda Taita Diusta mañaskamanda,2 a los hermanos santos y fieles en Cristo que están en Colosas: Gracia a vosotros y paz de parte de Dios nuestro Padre.
3 Nukanchipa Iaia Jesucristopa Taita Diusta imaurapas kamkunamanda  mañaspa Pai Siñurmi ninchi.,3 Damos gracias a Dios el Padre de nuestro Señor Jesucristo orando siempre por vosotros;
4 Kamkuna Jesucristowa suma iuiariskamandami  iachagsamurkanchi. Chasallata tukui paimandalla sumaglla kaugsanakugta  kamkuna *kuianakuspa kagtakunami iachagsamurkanchi.,4 porque hemos oído de vuestra fe en Cristo Jesús y del amor que tenéis por todos los santos
5 Kamkuna suma  luarpi ima chaskigringapa suianakuspasi chasa kaugsanakungichi. Sutipa Alli  Willaita uiaspasi chasa suianakungichi.,5 a causa de la esperanza reservada para vosotros en los cielos de la cual habéis oído en la palabra de verdad del evangelio
6 Imasami tukui alpapi chi Willaita  suma iuiarigkuna mas miraspa rinakú: chasallata kamkuna kaskapi; chi Willaita uiaspa Taita Diuspa suma kuiaita sutipa kagta iachaskauramandasi mas  allilla ruraspa kaugsanakungichi.,6 que ha llegado a vosotros. Y así como está llevando fruto y creciendo en todo el mundo lo mismo sucede también entre vosotros desde el día en que oísteis y comprendisteis de veras la gracia de Dios;
7 Nukanchipa *kuiaska waugki Epafraswasi  chasa iachaikurkangichi. Paika nukanchiwa Cristopa lutrinsinami ka. Kamkunamandapas tukuipi allilla ruragmi ka.,7 tal como aprendisteis de Epafras nuestro consiervo amado quien es fiel ministro de Cristo a vuestro favor.
8 Paimi nukanchita willagsamurka  imasa kamkuna Santu Ispirituwa *kuianakuspa sumaglla kaugsanakugta.,8 El también nos ha informado de vuestro amor en el Espíritu.
9 Chasamanda nukanchipas kamkunamanda chasa uiaskauramandata mana  sakinchichu Taita Diusta kasa nispa mañangapa: imasa chaiaskasina paipa  suma iachaita kamkunata karapuachu. Chasaka Santu Ispirituwa tukui ima pai  munakuskata allilla iuiarispami iachankangichi.,9 Por esta razón también nosotros desde el día en que lo oímos no cesamos de orar por vosotros y de rogar que seáis llenos del conocimiento de su voluntad en toda sabiduría y plena comprensión espiritual;
10 *Chiwanka imapipas paita  alli iuiachispa ima ruraikunapipas tarpuskata sumaglla pallakugsina kawachispa  i Taita Dius imasa kagta maspas iachagsamuspa Taita Diuspa wambrakunasina  sumagllami kaugsankangichi.,10 para que andéis como es digno del Señor a fin de agradarle en todo; de manera que produzcáis fruto en toda buena obra y que crezcáis en el conocimiento de Dios;
11 Kasapasmi kamkunamanda Taita Diusta mañanchi: paipa iapa suma iachaiwa kamkunata tukuipi allilla charipuachu. Chasaka  kamkuna mana sakirispalla ñi pitapas mana piñaspallami kaugsanakunkangichi,11 y que seáis fortalecidos con todo poder conforme a su gloriosa potencia para toda perseverancia y paciencia.
12 alli iuiachiillawa Taita Diusta: “Pai Siñur” nispa. Paimi kamkunata  sumaglla kangapa iuiachirka paipalla kagkunawa paipa suma punchapi pai ima  karangapa niskata chaskigringapa.,12 Con gozo damos gracias al Padre que os hizo aptos para participar de la herencia de los santos en luz.
13 Paimi nukanchi iana tutapisina iuiaiwa kaskata anchuchispa punchaiachigsamurka. Chasaka paipa kuiaska wambra suma  mandakuskapimi iaikugsamurkanchi kaugsangapa.,13 El nos ha librado de la autoridad de las tinieblas y nos ha trasladado al reino de su Hijo amado
14 Paipa wambramandami  nukanchi kispichiska kanchi; nukanchipa pandariikunatapas pasinsiai tukunchi.  Cristo wañuchii tukuskamanda Taita Diuswa pasinsiai tukuskamanda,14 en quien tenemos redención el perdón de los pecados.
15 Cristomi ka mana kawarig Taita Diuspa kawarig. Tukui ima tiaskakuna-  manda mas ñugpa paimi tiarka.,15 El es la imagen del Dios invisible el primogénito de toda la creación;
16 Paiwami tukui ima ruraska tia. Sug luarpi i  kai alpa luarpi kawariska i mana kawariska kai alpamandakunata mandag i  sug mana kawarig luarpi mandagkunatapas tukuimi paiwa i paimanda ruraska  tia.,16 porque en él fueron creadas todas las cosas que están en los cielos y en la tierra visibles e invisibles sean tronos dominios principados o autoridades. Todo fue creado por medio de él y para él.
17 Ñi imapas manara tiagpi paika ñugpami tiarka. Tukui ima kunaura tiaskataka paimi suma chariraiá.,17 El antecede a todas las cosas y en él todas las cosas subsisten.
18 Cristowa tukui tukuskakuna suglla kuirpusina  niraiaskapi paillatatami iaia ka uma kagsina. Paimi ka tukuikunamanda mas  ñugpa. Pai wañuspa tukuikunamanda ñugpami diltudupa kaugsarigsamurka;  chasaka paillatata tukuipi imapipas ñugpa ladu kangapa.,18 Y además él es la cabeza del cuerpo que es la iglesia. El es el principio el primogénito de entre los muertos para que en todo él sea preeminente;
19 Paimi ka Taita Dius  imasa kaskasinallatata. Chasami Taita Dius munarka.,19 por cuanto agradó al Padre que en él habitase toda plenitud
20 Kasapasmi munarka: Cristowa kai alpapi i sug luarpi tukui kagkunawa kikin Taita Diuswa pasinsianakungapa. Cristo kruspi wañuspa iawar  ichaskawami tukuikunawa Taita Diuswa pasinsiachinakurka.,20 y por medio de él reconciliar consigo mismo todas las cosas tanto sobre la tierra como en los cielos habiendo hecho la paz mediante la sangre de su cruz.
21 Kasapas. Kamkunaka ñugpata mana allilla ruraspa kaugsaiwa Taita  Diusta mana rigsigsinami karkangichi. Kamkunapa iuiaipi paita mana munarkangichichu.,21 A vosotros también aunque en otro tiempo estabais apartados y erais enemigos por tener la mente ocupada en las malas obras ahora os ha reconciliado
22 Ikuti kunauraka Cristo wañuchii tukuskawami kamkunawa  Taita Dius kikinwa pasinsiachigsamurka; chasaka kamkuna tukuipi alli kaspa  ñi imapipas mana piñai tukungasina i mapasina kaspa pai kikinpa ñawipi  kawarigringapa.,22 en su cuerpo físico por medio de la muerte para presentaros santos sin mancha e irreprensibles delante de él;
23 Kamkuna chasa kangapaka imasami suma saiachiska  muruchu wasi mana kuiurí: chasami iukangichi Cristowa suma iuiaringakuna. Alli Willaita uiaspaka paita iuiaspallami suianakungichi; chi iuiaita  mana sakispalla kangichi. Chi Alli Willaitaka kai alpapi tukuipimi willanakú.  Nuka Pablopasmi agllai tukuska kani chi Willaita willaspa puringapa.  Cristowa tukuskakunata aidag kangapa San Pablo mingai tukuskamanda,23 por cuanto permanecéis fundados y firmes en la fe sin ser removidos de la esperanza del evangelio que habéis oído el cual ha sido predicado en toda la creación debajo del cielo. De este evangelio yo Pablo llegué a ser ministro.
24 Nuka kunaura kamkunamanda iapa llakii pasakuskawami alli iuia-  chiriiwa kani. Imasami Cristo paiwa tukuskakuna pai kikinpa kuirpusina  niraiaskamanda iapa llakii pasarka: nukapa kuirpumanda llakiikunawapas  chi kuirpumallatatami pisikuskata churakuni.,24 Ahora me gozo en lo que padezco por vosotros y completo en mi propia carne lo que falta de las tribulaciones de Cristo a favor de su cuerpo que es la iglesia.
25 Cristowa tukuskakunata  aidagmi nuka kani. Chasami Taita Dius mingawarka kamkuna allilla kangapa. Paipa Rimaita tukuikunata allilla willagringapami mingawarka.,25 De ella llegué a ser ministro según el oficio divino que Dios me dio a vuestro favor para dar pleno cumplimiento a la palabra de Dios:
26 Ñi  maikan ñugpamandakunapas mana iachaskata Taita Dius kunaura paimandalla kaugsagkunatami willagsamurka.,26 el misterio de Dios que había estado oculto desde los siglos y generaciones pero que ahora ha sido revelado a sus santos.
27 Paimandalla kaugsagkunatami  Taita Dius munarka kunaura kasa rigsichukuna: chi pipas mana iachaskaka  mana judíu kagkunamandapasmi niraiá iapa suma achka iukagsina kangapa. Chi iapa iukaika niraianmi Cristo kamkunawa sugllapi kangapa. Paimi ka  kamkunapa suianakuska; chasaka suma puncha luarpi paiwa kagringapa.,27 A éstos Dios ha querido dar a conocer cuáles son las riquezas de la gloria de este misterio entre las naciones el cual es: Cristo en vosotros la esperanza de gloria.
28 Pai Cristomandami nukanchi willaspa purinchi. Tukuikunata tukui  iachaiwami allilla iachachispa i iuiachispa purinchi; chasaka tukuikuna  allilla wiñachiskasina Cristowa kawarigringapa.,28 A él anunciamos nosotros amonestando a todo hombre y enseñando a todo hombre con toda sabiduría a fin de que presentemos a todo hombre perfecto en Cristo Jesús.
29 Chasa kangapami Cristo  karamuwarka tukui animuwa i iapa iachaiwa sinchi ruraspa puringapa.,29 Por esto mismo yo trabajo esforzándome según su potencia que obra poderosamente en mí.
<CAP>,Capítulo 2
1 Kamkunamanda Laodisea puiblupi kaugsanakuskamanda i tukui  mana ñawi ñawi rigsiwagkunamandapas Taita Diustami iapa sinchi  nuka mañapuikichita. Chita kamkuna iachangapami munani.,1 Quiero pues que sepáis cuán grande conflicto tengo por vosotros por los de Laodicea y por todos los que nunca me han visto personalmente;
2 Kasami  mañani: paikunata alli sumaglla iuiachichu; chasaka paikuna sugllasina  *kuianakuspa imapipas alli iuiaipi tukugsamuspa Taita Dius ñugpata mana  pitapas iachachiskata allilla iachachukuna. Chika Cristota rigsigmi niraiá.,2 para que unidos en amor sus corazones sean reanimados hasta lograr toda la riqueza de la plena certidumbre de entendimiento para conocer el misterio de Dios es decir Cristo mismo.
3 Cristopimi tia tukui alli iachaikuna i suma iuiaikuna wakachiriska.,3 En él están escondidos todos los tesoros de la sabiduría y del conocimiento .
4 Chasami niikichita ñi pipas mana kamkunata miski simiwa pandachichukuna.,4 Digo esto para que nadie os engañe con falsos argumentos persuasivos.
5 Nuka kikin mana kamkunawa kaspapas iuiaipimi kamkunawa kagsina  kani. Chasa kaspaka kamkuna Cristota mana sakispalla suma iuiarispa  imapipas alli kagtakuna iachaspami nukata iapa alli iuiachiwá.  Cristowa musuiachiska kaugsaita iukasunchi,5 Pues aunque estoy ausente en el cuerpo no obstante en espíritu estoy con vosotros gozándome y mirando vuestro buen orden y la firmeza de vuestra fe en Cristo.
6 Chasa manda imasa mi Iaia Jesucristota chaskirkangichi: iukangichimi  pai imasa niskasina kaugsanakunga.,6 Por tanto de la manera que habéis recibido a Cristo Jesús el Señor así andad en él
7 Imasami sacha muruchu angukuna  iuká: chasallatami kamkuna ima iachachiskallatata uiaspa iukangichi  Cristowa kangakuna. Imaurapas Taita Diusta: “Pai Siñur” nispa kangichi.,7 firmemente arraigados y sobreedificados en él y confirmados por la fe así como habéis sido enseñados abundando en acciones de gracias.
8 Allilla iuiarispa uiangichi. ¡Ujalallapas maikan kikinpa iuiaimandalla iuiarispa ianga rimaskawa kamkunata pandachichukuna! Paikunaka  ñugpamanda runakuna ima rimaskallatami iachachinkuna. Chasa paikuna  iachachiskaka kai alpamandallami niraiá. Cristo allilla iachachiskataka mana  willanakunchu.,8 Mirad que nadie os lleve cautivos por medio de filosofías y vanas sutilezas conforme a la tradición de hombres conforme a los principios elementales del mundo y no conforme a Cristo.
9 Cristopa kuirpupi Taita Dius kikin tukui ima kaskami kaugsá.,9 Porque en él habita corporalmente toda la plenitud de la Deidad;
10 Kamkunapas paiwa kagmandami ñi ima mana pisi tukuska kangichi. Paika  uma kagsina sug luarpi iapa iachaiwa mandagkunamandapas iaiami ka.,10 y vosotros estáis completos en él quien es la cabeza de todo principado y autoridad.
11 Paiwa kagmandami kamkuna marka churai tukuska kangichi. Chi marka  kuirpupi judiukunapa makiwa churaska mana kanchu. Tukui pandarii tiaskakunata anchuchispa kagmandami Cristopa marka churai tukuska niraiangichi.,11 En él también fuisteis circuncidados con una circuncisión no hecha con manos al despojaros del cuerpo pecaminoso carnal mediante la circuncisión que viene de Cristo.
12 Kamkuna baugtisariskapimi Cristowa wañuspa pambaskasina niraiangichi.  Chasallata Taita Diuspa iapa iachaiwa pai Cristota kaugsachiskawa suma iuiarispami paiwa kaugsachiska niraiangichi.,12 Fuisteis sepultados juntamente con él en el bautismo en el cual también fuisteis resucitados juntamente con él por medio de la fe en el poder de Dios que lo levantó de entre los muertos.
13 Kamkuna judiukunapa marka mana churaska kagkuna ñugpata panda-  rispa kaugsaskakunamanda Diuspa ñawipi wañuskasinami karkangichi.  Kamkuna chasa kagpipas Taita Dius tukui mana allilla ruraikunata pasinsiaspa Cristowami kamkunata kaugsachigsina rurarka.,13 Mientras vosotros estabais muertos en los delitos y en la incircuncisión de vuestra carne Dios os dio vida juntamente con él perdonándonos todos los delitos.
14 Nukanchi mana allilla  ruraskakunamanda diltudupa ninama sitai tukungapa iskribiraiaska chitami  anchuchigsamurka. Cristo kruspi wañuskawami chi iskribiraiaskata krusllapita  klabagsina ruragsamurka.,14 El anuló el acta que había contra nosotros que por sus decretos nos era contraria y la ha quitado de en medio al clavarla en su cruz.
15 Cristowami iapa iachaiwa kuku mandagkunata  binsispa tukuikunapa ñawipi kawachispa *kumurichispa kungurichirkakunata.  Sug rigcha iachachiskakunata *mana uiangichi,15 También despojó a los principados y autoridades y los exhibió como espectáculo público habiendo triunfado sobre ellos en la cruz.
16 Chasamanda kamkunata ima mikui ima upiai mana michanchu. Chasa-  llata samadiru u atun punchakuna u wawa killakuna mana judiukunasina  wardachigpipas kamkunata mana pipas pudingakunachu ñi ima ningapa.,16 Por tanto nadie os juzgue en asuntos de comida o de bebida o respecto a días de fiesta lunas nuevas o sábados.
17 Chi  kustumbrikunamandaka niikichitami: Cristo samungapa kaskata kawachigllami  karka. Ikuti kunauraka sutipa kikin Cristomi kawarigsamurka.,17 Todo ello es sólo una sombra de lo porvenir pero la realidad pertenece a Cristo.
18 ¡Ujalallapas pipas kamkunata pandachispa suma luarpi ima chaskigringapa kaskata  kichuchu! Chi pandachigkunaka uchullasinami tukunkuna; anjilkunatami  kungurinkuna; muskui ukupisina kawaskamandallami iuiankuna; kikinkunapa  iuiaimandalla iuiarispami nirinkuna: “Nuka iapa atunmi kani”.,18 Nadie os prive de vuestro premio fingiendo humildad y culto a los ángeles haciendo alarde de lo que ha visto vanamente hinchado por su mente carnal;
19 Paikuna Cristo  uma kagsina kaskawa mana sugllapi kankunachu. Imasami umamanda tukui  samú angukunapi iawar tukuskawa suglla kuirpu suma wiñangapa: chasallatami  Cristowa paipa kuirpu niraiaskakuna Taita Dius imasa munaskasina wiñanchi.,19 y no aferrándose a la cabeza de la cual todo el cuerpo nutrido y unido por coyunturas y ligamentos crece con el crecimiento que da Dios.
20 Kam kunaka kai alpa mandalla niraiaska kunata sakispa Cristowa  wañuskasinami niraiangichi. Chasa niraiagpika ¿imapatak kai alpamanda ima niskakunata *chara uianakungichi?,20 Siendo que vuestra muerte con Cristo os separó de los principios elementales del mundo ¿por qué como si aún vivieseis en el mundo os sometéis a ordenanzas como:
21 Kamkunata ninkunami:  “*Mana chita tantiangichi. *Mana chita mikungichi. *Mana chita apingichi”.,21 “No uses ni gustes ni toques ”?
22 Tukui chikunaka imasapas tukurinllami. Chi iachachiskakunaka  runakunapa iuiaillawami iachachiska ka.,22 Tales cosas son destinadas a perecer con el uso pues son según los mandamientos y las doctrinas de hombres.
23 Chi iachachiikunaka suma  kagsinami rigchá; chasaka Taita Diusmanda iuiaringapa mana atun  tukuspa kangapa kikinpa kuirputa sinchi alli ruraikunapi charingapa.  Ikuti jiru iuiai munaikunataka manima chikunawa pudirinchu arkangapa.  Maskasunchi suma luarwa iuiarispa kaugsangapa,23 De hecho semejantes prácticas tienen reputación de ser sabias en una cierta religiosidad en la humillación y en el duro trato del cuerpo; pero no tienen ningún valor contra la sensualidad.
<CAP>,Capítulo 3
1 Kamkunaka Cristowa ña kaugsachiskami niraiangichi. *Chiwanka  maskaichi awa suma luarwa iuiarispa kaugsangapa. Chipika Cristo Taita  Diuspa alli ladumi tiaku.,1 Siendo pues que habéis resucitado con Cristo buscad las cosas de arriba donde Cristo está sentado a la diestra de Dios.
2 *Mana iuiaichi kai alpapi tiaskakunallawa. Awa  suma luarwami iukangichi mas iuiarispa kaugsangakuna.,2 Ocupad la mente en las cosas de arriba no en las de la tierra;
3 Kamkuna Cristowa wañuskami niraiangichi. Kamkunapa kaugsaika Cristowa Taita Diuspa  makipimi pakaskasina ka.,3 porque habéis muerto y vuestra vida está escondida con Cristo en Dios.
4 Cristomi kamkunapa kaugsai niraiá. Pai kawarigsamuuraka kamkunapas paiwa suma puncha luarpimi kawarigrinkangichi.  Ñugpata kaugsaimanda i musu kaugsaimanda,4 Y cuando se manifieste Cristo vuestra vida entonces también vosotros seréis manifestados con él en gloria.
5 Chasa manda tukui kai alpa manda mana allilla iuiaikunata wañu-  chigsina ruraichi. Kari warmiwa *mana pandaringichi. Ima jiru  iuiarispapas *mana rurangichi. Ima mana suma munai i iuiai iuiachigpipas *mana chasa rurangichi. Sugkuna iukaskata *mana munaringichi  kamkunapa kangapa. Chasa munarigkunaka ianga diuskunata kungurigsinami rurankuna.,5 Por lo tanto haced morir lo terrenal en vuestros miembros: fornicación impureza bajas pasiones malos deseos y la avaricia que es idolatría.
6 Taita Diusta mana uiagkuna chasa mana allilla  ruraskakunamandami pai askurinti rabiawa llakirispa diltudupa  ninama sitangapa ka.,6 A causa de estas cosas viene la ira de Dios sobre los rebeldes.
7 Kamkunapas ñugpata chasallata ruraspami kaugsanakurkangichi.,7 En ellas anduvisteis también vosotros en otro tiempo cuando vivíais entre ellos.
8 Kunauramanda tukui kaikunata sakingichi: rabiarispa  piñaikunata mana allilla rurangapa iuiaikunata kamispa rimai i tukui  jiru rimaikunatapas.,8 Pero ahora dejad también vosotros todas estas cosas: ira enojo malicia blasfemia y palabras groseras de vuestra boca.
9 *Mana kam kikinpura llullachinakungichi.  Kamkuna ñugpata mana alli iuiaspa i ruraspa kaugsanakuskata ñami  sakirkangichi.,9 No mintáis los unos a los otros; porque os habéis despojado del viejo hombre con sus prácticas
10 Kunaura musu iuiaitami kamkuna ña apigsamurkangichi. Chi musu iuiaita Taita Diusmi ikuti ikuti iuiachigsamuku; chasaka  kamkuna paipa ñawipi ñallapas paisinallatata sumaglla kangapa. Chasawami pai Taita Diusta allilla rigsinkangichi.,10 y os habéis vestido del nuevo el cual se renueva para un pleno conocimiento conforme a la imagen de aquel que lo creó.
11 Kunaura manda *mana kawa na kusunchi judíu u mana judíu kagta.  Chasallata judiukunapa marka churaska u mana churaska kagta sug  maimanda kagta patrun u lutrin u sachukumanda runasina a kagta  chasa *mana kawanakusunchi. Iukanchimi iuiarispa kawanga tukuikunamanda Cristo kagta.,11 Aquí no hay griego ni judío circuncisión ni incircuncisión bárbaro ni escita esclavo ni libre; sino que Cristo es todo y en todos.
12 Taita Diusmi kamkunata suma kuiaspa agllarka paipalla kangapa. Chimanda tukuikunamanda llakirinakuspa tukuikunawa alli i sumaglla kaspa  kaugsanakungichi mana pitapas piñaspalla mana iapa atuniachiriskasina  iuiarispalla.,12 Por tanto como escogidos de Dios santos y amados vestíos de profunda compasión de benignidad de humildad de mansedumbre y de paciencia
13 Kam kikinpura *mana piñachirinakuspalla kangichi. Maikanpas ima rabiachingasina nigpika kamkuna ningichi: “Pasinsianakusunchi”.  Imasami Iaia Jesús kamkunata pasinsiarka: chasallata kamkunapas parijuma pasinsianakungichi.,13 soportándoos los unos a los otros y perdonándoos los unos a los otros cuando alguien tenga queja del otro. De la manera que el Señor os perdonó así también hacedlo vosotros.
14 Tukuimanda mas suma katanga churarigsina  tukuipi parijuma *kuianakuspa kaugsaichi. Chasa tukuikuna *kuianakuskapimi tukuipi parijuma sugllasina tukugsamú.,14 Pero sobre todas estas cosas vestíos de amor que es el vínculo perfecto.
15 Cristo kamkunata  iuiachichu sumaglla kaugsanakungapa. Chasapami agllaska kangichi suglla kuirpusina kangapa. Taita Diusta: “Pai Siñur” nispa kangichi.,15 Y la paz de Cristo gobierne en vuestros corazones pues a ella fuisteis llamados en un solo cuerpo; y sed agradecidos.
16 Cristomanda willaraiaskata kamkuna suma iuiarispa kaugsa nakungichi. Kamkuna tukui suma iachaskawa parijuma iachachinakuspa  iuiachinakuspa kapuangichi. Taita Diusta: “Pai Siñur” nispa tukui sug  rigcha sug rigcha suma kantukunata birsiaspa kangichi.,16 La palabra de Cristo habite abundantemente en vosotros enseñándoos y amonestándoos los unos a los otros en toda sabiduría con salmos himnos y canciones espirituales cantando con gracia a Dios en vuestros corazones.
17 Tukui ima  rimaska i ruraska Iaia Jesusmanda iuiarispa kapuangichi. Pai Jesusllawantami pudingichi Taita Diusta: “Pai Siñur” ningapa.  a  3.11 griego rimaiwa: eskita  Cristowa kagkuna imasa sugkunawa kaugsanakui iukaskamanda,17 Y todo lo que hagáis sea de palabra o de hecho hacedlo todo en el nombre del Señor Jesús dando gracias a Dios Padre por medio de él.
18 Warmikunata niikichita mi:  kamkunapa kusakunata sumaglla uiangichi. Chasami Iaia Jesuswa kagkunata chaiá kangapa.,18 Esposas estad sujetas a vuestros esposos como conviene en el Señor.
19 Kusa kunata niikichita mi:  kamkunapa warmikunata sumaglla *kuiangichi. Paikunata mana piñaspalla mana llakichispalla kaugsangichi.,19 Esposos amad a vuestras esposas y no os amarguéis contra ellas.
20 Wambra kunata niikichita mi:  kamkunapa taita i mama tukui ima niskata allilla rurangichi. Chasa  ruraspaka Iaia Jesustami suma kuntintachinkangichi.,20 Hijos obedeced a vuestros padres en todo porque esto es agradable en el Señor.
21 Taita kunata i mama kunata niikichita mi:  kamkunapa wambrakunata *mana llakichingichi. Llakichigpika kamkuna iuiachispa rimanakuura manami munangakuna uiangapa.,21 Padres no irritéis a vuestros hijos para que no se desanimen.
22 Lutrin kunata niikichita mi:  kamkunapa kai alpapi patrun niraiaskakuna tukui ima niskata suma uiaspa  allilla ruraspa kangichi. *Mana kawanakugmandallaka allilla ruraspa kangichi “Sumami rurakungi niwachukuna” iuiaspalla. Chasapaka Iaia Jesusta  suma kuiaiwa manchaspa tukui alli iuiaiwa allilla rurangichi.,22 Siervos obedeced en todo a vuestros amos humanos; no sirviendo sólo cuando se os está mirando como los que agradan a los hombres sino con sencillez de corazón temiendo a Dios.
23 Runakuna  ima niskata ruragsinaka *mana iuiaichi. Kasa iuiaichi: “Iaia Jesús ima niskata  ruragmi kani”. Chasa iuiaspaka imapipas tukui animuwami rurankangichi.,23 Y todo lo que hagáis hacedlo de buen ánimo como para el Señor y no para los hombres
24 Kasami iachangichi: kamkuna alli ruraskakunamandaka Iaia Jesús  ima karangapa kaskata pai kikinmi kamkunata karangapa ka. Iaia Cristomi  kamkunapa patrun niraiá.,24 sabiendo que del Señor recibiréis la recompensa de la herencia. ¡A Cristo el Señor servís!
25 Ikuti maikanpas mana allilla ruragka justisiaimi  tukungapa ka. Taita Diuspa ñawipi ñi pipas mana tianchu sug rigcha.,25 Pero el que comete injusticia recibirá la injusticia que haga porque no hay distinción de personas.
<CAP>,Capítulo 4
1 Patrunkunata niikichita mi:  kamba lutrinkunataka tukuipi sumaglla allilla kawaspa charingichi. Kamkunapas sug patrun suma luarpi iukagta iuiarispa kangichi.,1 Amos haced lo que es justo y equitativo con vuestros siervos sabiendo que también vosotros tenéis un amo en los cielos.
2 Taita Diusta mañangapa *mana kungaringichi. Suma iuiaiwa tukuipi kaspa  imapipas “Pai Siñur” nispa kangichi.,2 Perseverad siempre en la oración vigilando en ella con acción de gracias.
3 Nukanchimandapas chasallata Taita Diusta  mañapuangichi: Cristomanda Alli Willaita pipas mana ñugpata iachaskata nukanchi willaura paikunapa iuiaika allilla iuiarigsamuchukunata. Chi Alli Willaita  iachachiskamandami nuka kaipi wataska wichkaraiani.,3 A la vez orad también por nosotros a fin de que el Señor nos abra una puerta para la palabra para comunicar el misterio de Cristo por lo cual estoy aún preso.
4 Taita Diusta mañapuaichi nuka willangapa kallariura tukuipi allilla iuiachiwachu rimangapa.,4 Orad para que yo lo presente con claridad como me es preciso hablar.
5 Manara Taita Diusta rigsigkunawa kam kunata kangapa chaiag pika  tukuipi allilla iachaiwa iuiaipi ruraspa kangichi. Kaugsanakunkama  iukangichimi tukuipi allilla ruraspa chisianakunga.,5 Andad sabiamente para con los de afuera redimiendo el tiempo.
6 Kamkunata piwapas rimangapa chaiaura imaurapas suma chaia rimangichi. Maikanpas  ima tapugpika iukangichimi imasa paikunata allilla ainingata iachanga.  Waugki Tíkiko kachai tukuskamanda,6 Vuestra palabra sea siempre agradable sazonada con sal para que sepáis cómo os conviene responder a cada uno.
7 Waugki Tíkiko kikin mi kam kunapagma chaiag riura nuka imasa  kaskata willagringa. Paimi ka nukanchipa *kuiaska waugki. Nukanchiwa  kaspa Iaia Jesús ima niskata tukuipi allilla ruragmi ka.,7 Todos mis asuntos os los hará saber Tíquico hermano amado fiel ministro y consiervo en el Señor.
8 Kasamandami  paita kamkunapagma kachakuni: nukanchi imasa kaskata willagringapa; chasaka kamkunata sumaglla iuiachingapa.,8 Le envío a vosotros con este fin: para que conozcáis nuestros asuntos y para que él anime vuestros corazones.
9 Nukanchipa *kuiaska  waugki Onesimopasmi sugllapi ringapa ka. Pai kanmi kamkunapura.  Tukuipi allilla ruragmi kapuá. Paikunaka tukuikuna kaipi imasa kaskatami willagringakuna.  Kaiakama niskamanda,9 Le envío con Onésimo el fiel y amado hermano quien es uno de vosotros. Ellos os informarán de todo lo que pasa aquí.
10 Waugki Aristarko nukawa wichka raiag pasmi kamkunata: “Puangi”  niku. Waugki Bernabepa primu Marcospasmi “Puangi” niku. Marcosmanda ñami allilla iachangichi. Chimanda pai kamkunapagma  chaiagrigpika sumaglla chaskipuangichi.,10 Os saludan Aristarco prisionero conmigo; Marcos el primo de Bernabé (ya habéis recibido instrucciones acerca de él; si va a vosotros recibidle)
11 Waugki Jesús suti Justo  ninchi; paipasmi kamkunata: “Puangi” niku. Taita Dius imasa suma  mandakuskata nukawa iachachigpura paikunallami judíu kankuna.  Paikunami nukata llakiikuna anchuchiwarkakuna.,11 y Jesús llamado Justo. Ellos son los únicos de la circuncisión que son colaboradores conmigo en el reino de Dios y que me han servido de consuelo.
12 Kamkunapura  waugki Epafrasmi “Puangi” niku. Paika Jesucristopa lutrinsina kaspa  imaurapasmi kamkunamanda Taita Diusta suma mañaku; chasaka  kamkuna imapipas sinchi iuiaipi kangapa i Taita Dius tukui ima munaskata tukui iuiaiwa allilla ruraspa kangapakuna.,12 Os saluda Epafras quien es uno de vosotros siervo de Cristo siempre solícito por vosotros en oración para que estéis firmes como hombres maduros y completamente entregados a toda la voluntad de Dios.
13 Paimanda kasapasmi  willaikichita: kamkunamanda Laodisea puiblupi kaugsanakuskamanda  i Ierápolis puiblupi kaugsanakuskamandapas iapa sumami Taita Diusta  mañaku.,13 Porque doy testimonio de él de que tiene gran celo por vosotros por los de Laodicea y por los de Hierápolis.
14 Lucas *kuiaska ambidur i waugki Demaspasmi kamkunata:  “Puangi” ninkuna.,14 Os saludan Lucas el médico amado y Demas.
15 Waugkikuna Laodiseapi kaugsa na kuskata kamkuna “Puangi” nipuaichi. Pani Ninfata i paipa wasi ukupi sugllapi tandarigkunatapas: “Puangi”  nipuaichi.,15 Saludad a los hermanos que están en Laodicea: a Ninfa y a la iglesia que está en su casa.
